VM,Powerstate,Template,SRM Placeholder,Config status,DNS Name,Connection state,Guest state,Heartbeat,Consolidation Needed,PowerOn,Suspend time,Creation date,Change Version,CPUs,Memory,NICs,Disks,min Required EVC Mode Key,Latency Sensitivity,EnableUUID,CBT,Primary IP Address,Network #1,Network #2,Network #3,Network #4,Network #5,Network #6,Network #7,Network #8,Num Monitors,Video Ram KiB,Resource pool,Folder,vApp,DAS protection,FT State,FT Latency,FT Bandwidth,FT Sec. Latency,Provisioned MiB,In Use MiB,Unshared MiB,HA Restart Priority,HA Isolation Response,HA VM Monitoring,Cluster rule(s),Cluster rule name(s),Boot Required,Boot delay,Boot retry delay,Boot retry enabled,Boot BIOS setup,Firmware,HW version,HW upgrade status,HW upgrade policy,HW target,Path,Log directory,Snapshot directory,Suspend directory,Annotation,Backup Status,com.vrlcm.snapshot,Domain,Last Backup,latency.enforceCpuMin,Server Shutdown for DECOM,Server_Role,SRM-com.vmware.vcDr:::protected,Datacenter,Cluster,Host,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VI SDK Server type,VI SDK API Version,Virtual_Machine,SAP,Operation Status,DeployedBy,GRID,Service Level,VSA Backup Application,Environment,Backup,Application,VROPS TAG,VI SDK Server,VI SDK UUID,vCenter,OS Effective,Cleaned OS,Exclusion Reason
ABUAPP10,poweredOn,False,False,green,ABUAPP10.upstreamaccts.site.local,connected,running,green,False,2024-09-22 04:15:24,,1969-12-31 21:00:00,2024-07-19 11:31:19,2,8192,1,2,intel-westmere,normal,True,,,ABU_VDS01 - VM - 404,,,,,,,,1,4096,/Middle East/UAE/Abu Dhabi/ABUDCO01/ABU_PROD_CLO002_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,409610,267250,267240,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,efi,18,success,never,,[ABU_CLO02_NFS_DS_002] ABUAPP10/ABUAPP10.vmx,[ABU_CLO02_NFS_DS_002] ABUAPP10/,[ABU_CLO02_NFS_DS_002] ABUAPP10/,[ABU_CLO02_NFS_DS_002] ABUAPP10/,,,,,,,,,,ABUDCO01,ABU_PROD_CLO002_GP_NTAP,abuvhs07.upstreamaccts.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-1112605,503252b8-73d8-010b-735e-67c9de65cbb6,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
ABUDFS02,poweredOn,False,False,green,ABUDFS02.upstreamaccts.site.local,connected,running,green,False,2024-09-21 04:46:40,,1969-12-31 21:00:00,2024-04-28 12:50:24,4,8192,1,2,intel-westmere,normal,True,,,ABU_VDS01 - VM - 404,,,,,,,,1,4096,/Middle East/UAE/Abu Dhabi/ABUDCO01/ABU_PROD_CLO002_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,112644,74036,74032,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,efi,18,success,never,,[ABU_CLO02_NFS_DS_004] ABUDFS02/ABUDFS02.vmx,[ABU_CLO02_NFS_DS_004] ABUDFS02/,[ABU_CLO02_NFS_DS_004] ABUDFS02/,[ABU_CLO02_NFS_DS_004] ABUDFS02/,,,,,,,,,,ABUDCO01,ABU_PROD_CLO002_GP_NTAP,abuvhs06.upstreamaccts.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-1470460,5032d682-3c4a-c898-1745-69f1a3fb1e83,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 2,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
ABUFAC501,poweredOn,False,False,green,ABUFAC501.upstreamaccts.site.local,connected,running,green,False,2024-09-22 12:53:52,,1969-12-31 21:00:00,2024-04-28 12:35:33,8,24576,1,5,intel-westmere,normal,True,,,ABU_VDS01 - VM - 404,,,,,,,,1,4096,/Middle East/UAE/Abu Dhabi/ABUDCO01/ABU_PROD_CLO002_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,5632811,1562541,1561729,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,success,never,,[ABU_CLO02_NFS_DS_005] ABUFAC501/ABUFAC501.vmx,[ABU_CLO02_NFS_DS_005] ABUFAC501/,[ABU_CLO02_NFS_DS_005] ABUFAC501/,[ABU_CLO02_NFS_DS_005] ABUFAC501/,,,,,,,,,,ABUDCO01,ABU_PROD_CLO002_GP_NTAP,abuvhs05.upstreamaccts.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-878038,5032a595-5506-bd6b-3655-6c0cf70d2ac8,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 2,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
ABUFDP31,poweredOn,False,False,green,ABUFDP31.upstreamaccts.site.local,connected,running,green,False,2024-09-21 13:22:04,,1969-12-31 21:00:00,2024-04-28 12:51:26,2,10240,1,4,intel-westmere,normal,True,,,ABU_VDS01 - VM - 404,,,,,,,,1,4096,/Middle East/UAE/Abu Dhabi/ABUDCO01/ABU_PROD_CLO002_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,4265661,4216137,4216131,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,success,never,,[ABU_CLO02_NFS_DS_001] ABUFDP31/ABUFDP31.vmx,[ABU_CLO02_NFS_DS_001] ABUFDP31/,[ABU_CLO02_NFS_DS_001] ABUFDP31/,[ABU_CLO02_NFS_DS_001] ABUFDP31/,,,,,,,,,,ABUDCO01,ABU_PROD_CLO002_GP_NTAP,abuvhs06.upstreamaccts.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-130803,502ac689-0dc8-b2d0-38e3-8fbaf50bd9a4,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 2,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
abulpasgeo01,poweredOn,False,False,green,abulpasgeo01,connected,running,green,False,2024-04-28 12:50:22,,1969-12-31 21:00:00,2024-04-28 12:36:39,4,16384,1,2,intel-westmere,normal,,True,,ABU_VDS01 - VM - 409,,,,,,,,1,8192,/Middle East/UAE/Abu Dhabi/ABUDCO01/ABU_PROD_CLO002_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,460804,18515,18510,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,13,none,never,,[ABU_CLO02_NFS_DS_003] abulpasgeo01/abulpasgeo01.vmx,[ABU_CLO02_NFS_DS_003] abulpasgeo01/,[ABU_CLO02_NFS_DS_003] abulpasgeo01/,[ABU_CLO02_NFS_DS_003] abulpasgeo01/,,"Backup Job ID [26827149]  Client: [hoevms150_vsa], Backup Set: [defaultBackupSet], Subclient: [Batch01_abu_Unmapped]",,,3/5/2024 7:01:36 AM,,,,,ABUDCO01,ABU_PROD_CLO002_GP_NTAP,abuvhs07.upstreamaccts.site.local,Red Hat Enterprise Linux 7 (64-bit),Red Hat Enterprise Linux 7 (64-bit),vm-467426,5032ae6f-7a34-1481-0a97-8d2fb50b824c,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Non-Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Red Hat Enterprise Linux 7 (64-bit),Red Hat Enterprise Linux 7,
ABULPISNIS01,poweredOn,False,False,green,abulpisnis01,connected,running,green,False,2024-08-08 12:43:14,,1969-12-31 21:00:00,2024-04-28 12:58:17,2,3072,1,2,intel-westmere,normal,,,,ABU_VDS01 - VM - 409,,,,,,,,1,8192,/Middle East/UAE/Abu Dhabi/ABUDCO01/ABU_PROD_CLO002_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,184325,59998,59993,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,bios,13,none,never,,[ABU_CLO02_NFS_DS_003] ABULPISNIS01/ABULPISNIS01.vmx,[ABU_CLO02_NFS_DS_003] ABULPISNIS01/,[ABU_CLO02_NFS_DS_003] ABULPISNIS01/,[ABU_CLO02_NFS_DS_003] ABULPISNIS01/,,,,,,,,,,ABUDCO01,ABU_PROD_CLO002_GP_NTAP,abuvhs07.upstreamaccts.site.local,Red Hat Enterprise Linux 7 (64-bit),Red Hat Enterprise Linux 7 (64-bit),vm-651771,503291c5-6c7c-df13-734b-228323530efa,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Red Hat Enterprise Linux 7 (64-bit),Red Hat Enterprise Linux 7,
ABULPORABU01,poweredOn,False,False,green,abulporabu01,connected,running,green,False,2024-04-28 12:53:30,,1969-12-31 21:00:00,2024-04-28 12:53:25,4,24576,1,2,intel-westmere,normal,True,,,ABU_VDS01 - VM - 409,,,,,,,,1,8192,/Middle East/UAE/Abu Dhabi/ABUDCO01/ABU_PROD_CLO002_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,389126,321585,321578,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,bios,9,none,never,,[ABU_CLO02_NFS_DS_004] ABULPORABU01/ABULPORABU01.vmx,[ABU_CLO02_NFS_DS_004] ABULPORABU01/,[ABU_CLO02_NFS_DS_004] ABULPORABU01/,[ABU_CLO02_NFS_DS_004] ABULPORABU01/,,,,,,,,,,ABUDCO01,ABU_PROD_CLO002_GP_NTAP,abuvhs05.upstreamaccts.site.local,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 7 (64-bit),vm-130796,50386e5a-93b5-5c8f-4827-deeeca41b2e4,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 2,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Red Hat Enterprise Linux 7 (64-bit),Red Hat Enterprise Linux 7,
abusql11,poweredOn,False,False,green,abusql11eol,connected,notRunning,gray,False,2024-09-20 21:29:36,,2021-11-10 15:26:42,2024-09-19 10:09:47,2,12288,1,4,intel-westmere,normal,True,,,ABU_VDS01 - VM - 410,,,,,,,,1,4096,/Middle East/UAE/Abu Dhabi/ABUDCO01/ABU_PROD_CLO002_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,542728,114002,113994,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,efi,13,pending,onSoftPowerOff,vmx-18,[ABU_CLO02_NFS_DS_002] abusql11/abusql11.vmx,[ABU_CLO02_NFS_DS_002] abusql11/,[ABU_CLO02_NFS_DS_002] abusql11/,[ABU_CLO02_NFS_DS_002] abusql11/,,,,,,,,,,ABUDCO01,ABU_PROD_CLO002_GP_NTAP,abuvhs07.upstreamaccts.site.local,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2016 or later (64-bit),vm-1605832,5032d122-efd1-0952-936b-c19f8900a12e,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2016 or later,
ABUSQL11OLD,poweredOn,False,False,green,ABUSQL11OLD.upstreamaccts.site.local,connected,running,green,False,2024-09-27 14:34:46,,1969-12-31 21:00:00,2024-09-19 08:59:49,2,12288,1,4,intel-westmere,normal,True,,,ABU_VDS01 - VM - 410,,,,,,,,1,4096,/Middle East/UAE/Abu Dhabi/ABUDCO01/ABU_PROD_CLO002_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,542727,155589,155582,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,bios,18,none,never,,[ABU_CLO02_NFS_DS_003] ABUSQL11OLD/ABUSQL11OLD.vmx,[ABU_CLO02_NFS_DS_003] ABUSQL11OLD/,[ABU_CLO02_NFS_DS_003] ABUSQL11OLD/,[ABU_CLO02_NFS_DS_003] ABUSQL11OLD/,,,,,,,,,,ABUDCO01,ABU_PROD_CLO002_GP_NTAP,abuvhs06.upstreamaccts.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-164243,5038edec-9a20-6921-5e06-cd6a2353bc14,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 2,,Production,,SQL Server,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012,
ABUWAW01OLD,poweredOn,False,False,green,ABUWAW01OLD.upstreamaccts.site.local,connected,running,green,False,2024-09-19 01:19:22,,1969-12-31 21:00:00,2024-09-21 02:21:24,2,8192,1,3,intel-westmere,normal,True,,,ABU_VDS01 - VM - 409,,,,,,,,1,4096,/Middle East/UAE/Abu Dhabi/ABUDCO01/ABU_PROD_CLO002_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,153604,62280,62275,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,none,never,,[ABU_CLO02_NFS_DS_004] ABUWAW01OLD/ABUWAW01OLD.vmx,[ABU_CLO02_NFS_DS_004] ABUWAW01OLD/,[ABU_CLO02_NFS_DS_004] ABUWAW01OLD/,[ABU_CLO02_NFS_DS_004] ABUWAW01OLD/,,,,,,,,,,ABUDCO01,ABU_PROD_CLO002_GP_NTAP,abuvhs05.upstreamaccts.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-116149,721b3850-22b5-4071-71cb-719806124a89,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 2,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012,
BIRSQL06,poweredOn,False,False,green,,connected,notRunning,gray,False,2024-09-14 22:52:56,,1969-12-31 21:00:00,2024-10-03 06:03:28,1,4096,1,2,intel-broadwell,normal,True,,,HCF_VDS03-Cloud-VM-625-Fannin-Overlay,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO006_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,112641,89616,89614,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,efi,18,success,never,,[HCFNCS09_03_HCF_CL006_NFS_DS_003] BIRSQL06/BIRSQL06.vmx,[HCFNCS09_03_HCF_CL006_NFS_DS_003] BIRSQL06/,[HCFNCS09_03_HCF_CL006_NFS_DS_003] BIRSQL06/,[HCFNCS09_03_HCF_CL006_NFS_DS_003] BIRSQL06/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO006_GP_NTAPF,hcfvhc118.na.site.local,Microsoft Windows Server 2016 (64-bit),,vm-267939,50325c43-1875-8d1d-9170-65d63e0f65eb,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Retired,,,Tier 3,,Development,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
bkkapp001,poweredOn,False,False,green,bkkapp001.NA.site.local,connected,running,green,False,2024-10-05 10:48:32,,2023-02-17 05:45:34,2024-10-05 10:48:31,8,8192,1,3,intel-haswell,normal,True,,,BKK_VDS02-VM-410,,,,,,,,1,4096,/Asia/Thailand/Bangkok/BKKDCO01/BKK_PROD_CLO003_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,256001,63888,63886,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,efi,18,success,never,,[BKK_CLO003_DS_NTAP_DS_04] bkkapp001/bkkapp001.vmx,[BKK_CLO003_DS_NTAP_DS_04] bkkapp001/,[BKK_CLO003_DS_NTAP_DS_04] bkkapp001/,[BKK_CLO003_DS_NTAP_DS_04] bkkapp001/,,,,,,,,,,BKKDCO01,BKK_PROD_CLO003_GP_NTAP,bkkvhs13.ap.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-2225594,503276e9-320f-511b-5b8b-6421dae20e4d,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,ServiceNow,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
bkkapp01,poweredOn,False,False,green,bkkapp01.AP.site.local,connected,running,green,False,2024-10-05 10:48:32,,1969-12-31 21:00:00,2024-10-05 10:56:52,8,16384,1,2,intel-haswell,normal,True,,,BKK_VDS02-VM-410,,,,,,,,1,4096,/Asia/Thailand/Bangkok/BKKDCO01/BKK_PROD_CLO003_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,143368,108200,108191,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,efi,18,success,never,,[BKK_CLO003_DS_NTAP_DS_05] bkkapp01/bkkapp01.vmx,[BKK_CLO003_DS_NTAP_DS_05] bkkapp01/,[BKK_CLO003_DS_NTAP_DS_05] bkkapp01/,[BKK_CLO003_DS_NTAP_DS_05] bkkapp01/,,,,,,,,,,BKKDCO01,BKK_PROD_CLO003_GP_NTAP,bkkvhs12.ap.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-1286950,50323026-8d18-e230-a8a9-3f65bfdeaf5e,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
bkkapp02,poweredOn,False,False,green,bkkapp02.AP.site.local,connected,running,green,False,2024-10-05 10:51:09,,1969-12-31 21:00:00,2024-10-05 10:56:51,8,16384,1,2,intel-haswell,normal,True,,,BKK_VDS02-VM-410,,,,,,,,1,4096,/Asia/Thailand/Bangkok/BKKDCO01/BKK_PROD_CLO003_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,143364,106647,106642,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,efi,18,success,never,,[BKK_CLO003_DS_NTAP_DS_02] bkkapp02/bkkapp02.vmx,[BKK_CLO003_DS_NTAP_DS_02] bkkapp02/,[BKK_CLO003_DS_NTAP_DS_02] bkkapp02/,[BKK_CLO003_DS_NTAP_DS_02] bkkapp02/,,,,,,,,,,BKKDCO01,BKK_PROD_CLO003_GP_NTAP,bkkvhs12.ap.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-1286943,5032ed8c-42d0-7939-b69d-6596c63cb128,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
BKKAPP03,poweredOn,False,False,green,BKKAPP03.AP.site.local,connected,running,green,False,2024-10-05 10:51:01,,1969-12-31 21:00:00,2024-10-05 10:50:58,8,16384,1,2,intel-haswell,normal,True,,,BKK_VDS02-VM-410,,,,,,,,1,4096,/Asia/Thailand/Bangkok/BKKDCO01/BKK_PROD_CLO003_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,143363,98614,98610,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,efi,18,success,never,,[BKK_CLO003_DS_NTAP_DS_04] BKKAPP03/BKKAPP03.vmx,[BKK_CLO003_DS_NTAP_DS_04] BKKAPP03/,[BKK_CLO003_DS_NTAP_DS_04] BKKAPP03/,[BKK_CLO003_DS_NTAP_DS_04] BKKAPP03/,,,,,,,,,,BKKDCO01,BKK_PROD_CLO003_GP_NTAP,bkkvhs14.ap.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-1289831,50325c1e-ffdf-ee0c-3013-587c64f9f121,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
bkkbkp11,poweredOn,False,False,green,bkkbkp11.AP.site.local,connected,running,green,False,2024-10-05 10:51:38,,2024-01-16 13:26:31,2024-10-05 10:54:16,4,16384,1,3,intel-haswell,normal,True,,,BKK_VDS02-VM-410,,,,,,,,1,4096,/Asia/Thailand/Bangkok/BKKDCO01/BKK_PROD_CLO003_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,665602,149441,149439,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,efi,18,success,never,,[BKK_CLO003_DS_NTAP_DS_02] bkkbkp11/bkkbkp11.vmx,[BKK_CLO003_DS_NTAP_DS_02] bkkbkp11/,[BKK_CLO003_DS_NTAP_DS_02] bkkbkp11/,[BKK_CLO003_DS_NTAP_DS_02] bkkbkp11/,,,,,,,,,,BKKDCO01,BKK_PROD_CLO003_GP_NTAP,bkkvhs13.ap.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-2397944,50320be2-d84d-73cc-b77e-e54687bed6c9,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,ServiceNow,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
BKKCXI201P,poweredOn,False,False,green,BKKCXI201P.AP.site.local,connected,running,green,False,2024-10-05 10:48:02,,1969-12-31 21:00:00,2024-10-05 10:54:28,8,49152,1,2,intel-haswell,normal,True,,,BKK_VDS02-VM-410,,,,,,,,1,8192,/Asia/Thailand/Bangkok/BKKDCO01/BKK_PROD_CLO003_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,1232567,1230872,1230871,medium,none,vmMonitoringDisabled,Anti Affinity,BKKCXI201P_202P,False,10000,10000,False,False,bios,18,none,never,,[BKK_CLO003_DS_NTAP_DS_05] BKKCXI201P/BKKCXI201P.vmx,[BKK_CLO003_DS_NTAP_DS_05] BKKCXI201P/,[BKK_CLO003_DS_NTAP_DS_05] BKKCXI201P/,[BKK_CLO003_DS_NTAP_DS_05] BKKCXI201P/,,,,,,,,,,BKKDCO01,BKK_PROD_CLO003_GP_NTAP,bkkvhs13.ap.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-8848,50291a17-25da-146e-4829-f9ec5c236fd8,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012,
BKKCXI202P,poweredOn,False,False,green,BKKCXI202P.AP.site.local,connected,running,green,False,2024-10-05 10:49:24,,1969-12-31 21:00:00,2024-10-05 10:57:00,8,49152,2,4,intel-haswell,normal,True,,,BKK_VDS02-VM-410,BKK_VDS02-VM-410,,,,,,,1,8192,/Asia/Thailand/Bangkok/BKKDCO01/BKK_PROD_CLO003_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,749359,739424,739423,medium,none,vmMonitoringDisabled,Anti Affinity,BKKCXI201P_202P,False,10000,10000,False,False,bios,18,success,never,,[BKK_CLO003_DS_NTAP_DS_07] BKKCXI202P/BKKCXI202P.vmx,[BKK_CLO003_DS_NTAP_DS_07] BKKCXI202P/,[BKK_CLO003_DS_NTAP_DS_07] BKKCXI202P/,[BKK_CLO003_DS_NTAP_DS_07] BKKCXI202P/,,,,,,,,,,BKKDCO01,BKK_PROD_CLO003_GP_NTAP,bkkvhs12.ap.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-8850,50297b9b-ecce-2b0d-baf0-d5f1e67519f9,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,"SQL Server Analysis, SQL Server",,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012,
BKKCXI601P,poweredOn,False,False,green,BKKCXI601P.AP.site.local,connected,running,green,False,2024-10-08 12:55:54,,2022-01-04 03:06:37,2024-10-05 10:57:31,8,65536,1,3,intel-haswell,normal,True,,,BKK_VDS02-VM-410,,,,,,,,1,4096,/Asia/Thailand/Bangkok/BKKDCO01/BKK_PROD_CLO003_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,1331202,66287,66284,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,efi,18,success,never,,[BKK_CLO003_DS_NTAP_DS_05] BKKCXI601P/BKKCXI601P.vmx,[BKK_CLO003_DS_NTAP_DS_05] BKKCXI601P/,[BKK_CLO003_DS_NTAP_DS_05] BKKCXI601P/,[BKK_CLO003_DS_NTAP_DS_05] BKKCXI601P/,,,,,,,,,,BKKDCO01,BKK_PROD_CLO003_GP_NTAP,bkkvhs14.ap.site.local,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-1694829,5032f627-f7bf-6d89-08cb-3af54dd2fdcf,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
BKKCXI602P,poweredOn,False,False,green,BKKCXI602P.AP.site.local,connected,running,green,False,2024-10-08 13:14:28,,2021-12-29 01:24:07,2024-10-05 10:57:21,8,49152,1,4,intel-haswell,normal,True,,,BKK_VDS02-VM-410,,,,,,,,1,4096,/Asia/Thailand/Bangkok/BKKDCO01/BKK_PROD_CLO003_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,747526,85270,85263,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,efi,18,none,never,,[BKK_CLO003_DS_NTAP_DS_10] BKKCXI602P/BKKCXI602P.vmx,[BKK_CLO003_DS_NTAP_DS_10] BKKCXI602P/,[BKK_CLO003_DS_NTAP_DS_10] BKKCXI602P/,[BKK_CLO003_DS_NTAP_DS_10] BKKCXI602P/,,,,,,,,,,BKKDCO01,BKK_PROD_CLO003_GP_NTAP,bkkvhs12.ap.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-1685542,50323dd9-8d5a-dc61-6b6a-ab5263ab7b33,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
