VM,Powerstate,Template,SRM Placeholder,Config status,DNS Name,Connection state,Guest state,Heartbeat,Consolidation Needed,PowerOn,Suspend time,Creation date,Change Version,CPUs,Memory,NICs,Disks,min Required EVC Mode Key,Latency Sensitivity,EnableUUID,CBT,Primary IP Address,Network #1,Network #2,Network #3,Network #4,Network #5,Network #6,Network #7,Network #8,Num Monitors,Video Ram KiB,Resource pool,Folder,vApp,DAS protection,FT State,FT Latency,FT Bandwidth,FT Sec. Latency,Provisioned MiB,In Use MiB,Unshared MiB,HA Restart Priority,HA Isolation Response,HA VM Monitoring,Cluster rule(s),Cluster rule name(s),Boot Required,Boot delay,Boot retry delay,Boot retry enabled,Boot BIOS setup,Firmware,HW version,HW upgrade status,HW upgrade policy,HW target,Path,Log directory,Snapshot directory,Suspend directory,Annotation,Backup Status,com.vrlcm.snapshot,Domain,Last Backup,latency.enforceCpuMin,Server Shutdown for DECOM,Server_Role,SRM-com.vmware.vcDr:::protected,Datacenter,Cluster,Host,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VI SDK Server type,VI SDK API Version,Virtual_Machine,SAP,Operation Status,DeployedBy,GRID,Service Level,VSA Backup Application,Environment,Backup,Application,VROPS TAG,VI SDK Server,VI SDK UUID,vCenter,OS Effective,Cleaned OS,Exclusion Reason
CEPSDP02,poweredOn,False,False,green,appgate-10-195-32-146,connected,running,green,False,2024-08-31 05:16:22,,2024-04-04 09:54:26,2024-08-31 05:16:18,6,32768,3,1,intel-haswell,normal,,,,SDP-SouthBound-3220,SDP-ExternalNorth-3223,SDP-InternalNorth-3224,,,,,,1,4096,/Asia/Indonesia/Cepu/CEPDCO01/CEP_PROD_CLO004_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,102401,21888,21887,medium,none,vmMonitoringDisabled,Anti Affinity,Should not run in same host,False,2000,10300,True,False,efi,19,none,never,,[CEP_PROD_CLO004_DS_NFS_01] CEPSDP02/CEPSDP02.vmx,[CEP_PROD_CLO004_DS_NFS_01] CEPSDP02/,[CEP_PROD_CLO004_DS_NFS_01] CEPSDP02/,[CEP_PROD_CLO004_DS_NFS_01] CEPSDP02/,,,,,,,,,,CEPDCO01,CEP_PROD_CLO004_GP_NTAP,cepvhs11.upstreamaccts.site.local,Ubuntu Linux (64-bit),Other 5.x or later Linux (64-bit),vm-2418719,5032c4a8-4f69-d92e-6749-ff53797ea1a0,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Other 5.x or later Linux (64-bit),Other 5.x or later Linux,Excluded OS
CEPVAPASTEA01,poweredOn,False,False,green,,connected,notRunning,gray,False,2023-11-28 15:06:53,,1969-12-31 21:00:00,2024-09-29 08:24:25,1,2048,1,1,intel-haswell,normal,,,,CEP_VDS02-VM-404,,,,,,,,1,4096,/Asia/Indonesia/Cepu/CEPDCO01/CEP_PROD_CLO004_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,20481,17925,17924,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,7,none,never,,[CEP_PROD_CLO004_DS_NFS_01] CEPVAPASTEA01/CEPVAPASTEA01.vmx,[CEP_PROD_CLO004_DS_NFS_01] CEPVAPASTEA01/,[CEP_PROD_CLO004_DS_NFS_01] CEPVAPASTEA01/,[CEP_PROD_CLO004_DS_NFS_01] CEPVAPASTEA01/,,,,,,,,,,CEPDCO01,CEP_PROD_CLO004_GP_NTAP,cepvhs13.upstreamaccts.site.local,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-1482989,5032afc2-fcdc-c0c2-6e67-9ade5755b389,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Ubuntu Linux (64-bit),Ubuntu Linux,Excluded OS
CISCO_CMX-10.5.0-206,poweredOn,False,False,green,,connected,notRunning,gray,False,2024-01-05 11:26:38,,1969-12-31 21:00:00,2024-04-14 22:48:35,20,65536,1,1,intel-haswell,normal,,,,HCF_VDS01-VM-413-PCMS,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO074_PCMS_NTAP/Resources,,,True,notConfigured,gray,-1,-1,163840,6114,6113,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,9,none,never,,[HOE_CLO74_NFS_DS_001] CISCO_CMX-10.5.0-206/CISCO_CMX-10.5.0-206.vmx,[HOE_CLO74_NFS_DS_001] CISCO_CMX-10.5.0-206/,[HOE_CLO74_NFS_DS_001] CISCO_CMX-10.5.0-206/,[HOE_CLO74_NFS_DS_001] CISCO_CMX-10.5.0-206/,,,,,,,,,,HOEDCO02,HOE_Production_CLO074_PCMS_NTAP,hoevhs630.na.site.local,CentOS 4/5/6/7 (64-bit),CentOS 4/5 (64-bit),vm-2078560,50320ef7-5d9c-c650-3c8b-8de45beb0f36,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,CentOS 4/5 (64-bit),CentOS 4/5,Excluded OS
CNHUZ-WANSDA001,poweredOn,False,False,green,CNHUZ-WANSDA001,disconnected,running,green,False,2024-06-11 13:57:30,,2024-02-29 06:24:46,2024-06-20 13:20:07,16,32768,2,1,intel-cascadelake,normal,,,,HUZ-1186,HUZ-1187,,,,,,,1,4096,/Asia/MPS/HUZDC002/huzmpv01.sitedmz.local/Resources,,,,notConfigured,gray,-1,-1,1081440,115554,82690,,,,,,False,0,10000,False,False,bios,10,none,never,,[HUZMPV01:Local Disk 01] CNHUZ-WANSDA001_1/CNHUZ-WANSDA001_1.vmx,[HUZMPV01:Local Disk 01] CNHUZ-WANSDA001_1/,[HUZMPV01:Local Disk 01] CNHUZ-WANSDA001_1/,[HUZMPV01:Local Disk 01] CNHUZ-WANSDA001_1/,,,,,,,,,,HUZDC002,,huzmpv01.sitedmz.local,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-2427805,52e51d9f-94a4-c7e5-14ec-dbca6f671d74,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Ubuntu Linux (64-bit),Ubuntu Linux,Excluded OS
CNHUZ-WANSDD001,poweredOn,False,False,green,CNHUZ-WANSDD001,disconnected,running,green,False,2024-06-11 13:58:07,,2024-02-28 10:12:33,2024-06-20 13:20:07,16,32768,2,1,intel-cascadelake,normal,,,,HUZ-1186,HUZ-1187,,,,,,,1,4096,/Asia/MPS/HUZDC002/huzmpv01.sitedmz.local/Resources,,,,notConfigured,gray,-1,-1,237664,73951,41087,,,,,,False,0,10000,False,False,bios,10,none,never,,[HUZMPV01:Local Disk 01] VM-TEMPLATE-versa-director-c19c43c-21.2.3-B/VM-TEMPLATE-versa-director-c19c43c-21.2.3-B.vmx,[HUZMPV01:Local Disk 01] VM-TEMPLATE-versa-director-c19c43c-21.2.3-B/,[HUZMPV01:Local Disk 01] VM-TEMPLATE-versa-director-c19c43c-21.2.3-B/,[HUZMPV01:Local Disk 01] VM-TEMPLATE-versa-director-c19c43c-21.2.3-B/,,,,,,,,,,HUZDC002,,huzmpv01.sitedmz.local,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-2427804,52b0a5f0-9bab-edf5-f39b-aa528e0d0d3d,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Ubuntu Linux (64-bit),Ubuntu Linux,Excluded OS
CNHUZ-WANSDS001,poweredOn,False,False,green,CNHUZ-WANSDS001,disconnected,running,green,False,2024-06-11 13:59:10,,2024-02-28 08:17:24,2024-06-20 13:20:07,16,32768,2,1,intel-cascadelake,normal,,,,HUZ-1186,HUZ-1187,,,,,,,1,4096,/Asia/MPS/HUZDC002/huzmpv01.sitedmz.local/Resources,,,,notConfigured,gray,-1,-1,557151,82024,49161,,,,,,False,0,10000,False,False,bios,10,none,never,,[HUZMPV01:Local Disk 01] VM-TEMPLATE-versa-analytics-67ff6c7-21.2.3-B/VM-TEMPLATE-versa-analytics-67ff6c7-21.2.3-B.vmx,[HUZMPV01:Local Disk 01] VM-TEMPLATE-versa-analytics-67ff6c7-21.2.3-B/,[HUZMPV01:Local Disk 01] VM-TEMPLATE-versa-analytics-67ff6c7-21.2.3-B/,[HUZMPV01:Local Disk 01] VM-TEMPLATE-versa-analytics-67ff6c7-21.2.3-B/,,,,,,,,,,HUZDC002,,huzmpv01.sitedmz.local,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-2427809,52695646-74f7-c84a-0257-f751c1b2e06c,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Ubuntu Linux (64-bit),Ubuntu Linux,Excluded OS
Cofense_Vision,poweredOn,False,False,green,vision,connected,running,green,False,2023-06-22 01:19:18,,2022-03-22 11:10:13,2023-06-22 02:29:27,28,65536,1,1,intel-haswell,normal,,,,HCF_VDS03-Cloud-VM-440,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO008_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,5308524,5308524,5242880,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,10,none,never,,[HCF_PROD_CLO008_DS_62] vision-2.1.0-release-20210830100837/vision-2.1.0-release-20210830100837.vmx,[HCF_PROD_CLO008_DS_62] vision-2.1.0-release-20210830100837/,[HCF_PROD_CLO008_DS_62] vision-2.1.0-release-20210830100837/,[HCF_PROD_CLO008_DS_62] vision-2.1.0-release-20210830100837/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO008_GP_NTAPF,hcfvhc308.na.site.local,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-1807768,50327b2b-edde-1ad5-c096-b863d61b4d7d,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Ubuntu Linux (64-bit),Ubuntu Linux,Excluded OS
DALOMI150,poweredOn,False,False,green,dalomi150.na.site.local,connected,running,green,False,2021-12-19 01:41:40,,1969-12-31 21:00:00,2024-09-05 05:37:41,12,32768,1,1,intel-haswell,normal,,,,DAL-437,,,,,,,,1,31296,/North America/USA/Dallas-MGMT/DALDCO01/DAL_PROD_CLO001_MGT_NFS/Resources,,,True,notConfigured,gray,-1,-1,88067,73472,73467,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,13,none,never,,[DAL_MGMT_NFS_002_new] DALOMI150/DALOMI150.vmx,[DAL_MGMT_NFS_002_new] DALOMI150/,[DAL_MGMT_NFS_002_new] DALOMI150/,[DAL_MGMT_NFS_002_new] DALOMI150/,,,,,,,,,,DALDCO01,DAL_PROD_CLO001_MGT_NFS,dalvhs578.na.site.local,Other (32-bit),Other (32-bit),vm-1076920,5032b827-b7ae-433d-b57c-66123d3562ac,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Other (32-bit),Other,Excluded OS
DALOV001,poweredOn,False,False,green,ci-005056b2c049,connected,running,green,False,2024-01-19 14:54:36,,2022-08-29 12:59:00,2023-03-26 09:24:48,8,24576,1,1,intel-haswell,normal,,,,DAL-437,,,,,,,,1,8192,/North America/USA/Dallas-MGMT/DALDCO01/DAL_PROD_CLO001_MGT_NFS/Resources,,,True,notConfigured,gray,-1,-1,471702,232227,158389,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,11,none,never,,[TemporaryNVSchange2] HPEOneView-7.00.00-0460837/HPEOneView-7.00.00-0460837.vmx,[TemporaryNVSchange2] HPEOneView-7.00.00-0460837/,[TemporaryNVSchange2] HPEOneView-7.00.00-0460837/,[TemporaryNVSchange2] HPEOneView-7.00.00-0460837/,,,,,,,,,,DALDCO01,DAL_PROD_CLO001_MGT_NFS,dalvhs579.na.site.local,Red Hat Enterprise Linux 6 (64-bit),Other 3.x or later Linux (64-bit),vm-2038526,5032de7c-160a-9fcb-03d3-44e36de65bf8,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Other 3.x or later Linux (64-bit),Other 3.x or later Linux,Excluded OS
DALSRM130,poweredOn,False,False,green,dalsrm130.na.site.local,connected,running,green,False,2023-09-29 10:49:54,,2022-03-08 11:42:11,2023-09-29 10:49:55,4,12288,1,2,intel-haswell,normal,,,,DAL-437,,,,,,,,1,4096,/North America/USA/Dallas-MGMT/DALDCO01/DAL_PROD_CLO001_MGT_NFS/Resources,,,True,notConfigured,gray,-1,-1,62889,44508,19840,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,10,none,never,,[TemporaryNVSchange2] DALSRM130_1/DALSRM130.vmx,[TemporaryNVSchange2] DALSRM130_1/,[TemporaryNVSchange2] DALSRM130_1/,[TemporaryNVSchange2] DALSRM130_1/,,,,,,,,,,DALDCO01,DAL_PROD_CLO001_MGT_NFS,dalvhs579.na.site.local,Other 3.x or later Linux (64-bit),VMware Photon OS (64-bit),vm-1788786,5032c81f-885c-a2c6-fad7-c7526591dbfa,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,VMware Photon OS (64-bit),VMware Photon OS,Excluded OS
DALSRM150,poweredOn,False,False,green,dalsrm150.na.site.local,connected,running,green,False,2024-10-08 14:19:59,,2022-03-02 11:43:10,2024-10-08 14:20:00,4,12288,1,2,intel-haswell,normal,,,,DAL-437,,,,,,,,1,4096,/North America/USA/Dallas-MGMT/DALDCO01/DAL_PROD_CLO001_MGT_NFS/Resources,,,True,notConfigured,gray,-1,-1,51046,33518,21145,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,10,none,never,,[TemporaryNVSchange2] DALSRM150_1/DALSRM150.vmx,[TemporaryNVSchange2] DALSRM150_1/,[TemporaryNVSchange2] DALSRM150_1/,[TemporaryNVSchange2] DALSRM150_1/,,,,,,,,,,DALDCO01,DAL_PROD_CLO001_MGT_NFS,dalvhs578.na.site.local,Other 3.x or later Linux (64-bit),VMware Photon OS (64-bit),vm-1780208,50326fcd-a45c-7240-45e2-53e2ca55ea65,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,VMware Photon OS (64-bit),VMware Photon OS,Excluded OS
DALSRM160,poweredOn,False,False,green,dalsrm160.na.site.local,connected,running,green,False,2023-10-19 10:55:38,,2022-08-10 11:24:19,2023-10-24 01:18:28,4,12288,1,2,intel-haswell,normal,,,,DAL-437,,,,,,,,1,4096,/North America/USA/Dallas-MGMT/DALDCO01/DAL_PROD_CLO001_MGT_NFS/Resources,,,True,notConfigured,gray,-1,-1,63277,46495,21827,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,10,none,never,,[TemporaryNVSchange2] DALSRM160/DALSRM160.vmx,[TemporaryNVSchange2] DALSRM160/,[TemporaryNVSchange2] DALSRM160/,[TemporaryNVSchange2] DALSRM160/,,,,,,,,,,DALDCO01,DAL_PROD_CLO001_MGT_NFS,dalvhs579.na.site.local,Other 3.x or later Linux (64-bit),VMware Photon OS (64-bit),vm-2013108,50327ece-e663-ab3e-35e7-f7b28ddad4c3,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,VMware Photon OS (64-bit),VMware Photon OS,Excluded OS
DALVMS150,poweredOn,False,False,green,DALVMS150.na.site.local,connected,running,green,False,2024-10-01 23:54:25,,1969-12-31 21:00:00,2024-10-06 19:08:02,24,57344,1,16,intel-haswell,normal,,,,DAL-437,,,,,,,,1,4096,/North America/USA/Dallas-MGMT/DALDCO01/DAL_PROD_CLO001_MGT_NFS/Resources,,,True,notConfigured,gray,-1,-1,5837104,2420465,2420433,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,10,none,never,,[DAL_MGMT_NFS_002_new] DALVMS150/DALVMS150.vmx,[DAL_MGMT_NFS_002_new] DALVMS150/,[DAL_MGMT_NFS_002_new] DALVMS150/,[DAL_MGMT_NFS_002_new] DALVMS150/,,,,,,,,,,DALDCO01,DAL_PROD_CLO001_MGT_NFS,dalvhs577.na.site.local,Other 3.x or later Linux (64-bit),VMware Photon OS (64-bit),vm-1497284,52522a94-a420-6439-4844-46d0209a4a37,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,VMware Photon OS (64-bit),VMware Photon OS,Excluded OS
DALVMS160,poweredOn,False,False,green,DALVMS160.na.site.local,connected,running,green,True,2024-06-03 12:38:54,,1969-12-31 21:00:00,2024-06-03 11:09:59,16,37888,1,16,intel-haswell,normal,,,,DAL-437,,,,,,,,1,4096,/North America/USA/Dallas-MGMT/DALDCO01/DAL_PROD_CLO001_MGT_NFS/Resources,,,True,notConfigured,gray,-1,-1,2303607,672013,672008,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,bios,10,none,never,,[DAL_MGMT_NFS_002_new] DALVMS160/DALVMS160.vmx,[DAL_MGMT_NFS_002_new] DALVMS160/,[DAL_MGMT_NFS_002_new] DALVMS160/,[DAL_MGMT_NFS_002_new] DALVMS160/,,,,,,,,,,DALDCO01,DAL_PROD_CLO001_MGT_NFS,dalvhs578.na.site.local,Other 3.x or later Linux (64-bit),VMware Photon OS (64-bit),vm-1528140,52e24c19-d95b-5765-5e98-60e4a62bf8f5,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,VMware Photon OS (64-bit),VMware Photon OS,Excluded OS
DEVKSL002,poweredOn,False,False,green,localhost,connected,running,green,False,2023-06-22 06:50:24,,1969-12-31 21:00:00,2024-10-10 04:51:07,8,65536,1,2,intel-broadwell,normal,,True,,HCF_VDS03-Cloud-VM-411,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO006_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,389121,13531,13530,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,8,none,never,,[HCF_CLO006_GP_NTAPF_DS_74] DEVKSL002/DEVKSL002.vmx,[HCF_CLO006_GP_NTAPF_DS_74] DEVKSL002/,[HCF_CLO006_GP_NTAPF_DS_74] DEVKSL002/,[HCF_CLO006_GP_NTAPF_DS_74] DEVKSL002/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO006_GP_NTAPF,hcfvhc320.na.site.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-2733,501a45f9-be01-3239-539a-a193be411dfc,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
DOHSDP01,poweredOn,False,False,green,appgate-10-199-79-67,connected,running,green,False,2024-07-06 08:32:56,,2023-11-30 06:26:14,2024-08-21 04:30:26,6,32768,3,1,intel-haswell,normal,,,,SDP-SouthBound-3220,SDP-ExternalNorth-3219,SDP-InternalNorth-3224,,,,,,1,4096,/Middle East/Qatar/Doha/DOHDCO01/DOH_PROD_CLO002_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,102401,42150,42149,medium,none,vmMonitoringDisabled,,,False,2000,10300,True,False,efi,19,none,never,,[DOH_PROD_CLO002_GP_NTAP_DS_01] DOHSDP01/DOHSDP01.vmx,[DOH_PROD_CLO002_GP_NTAP_DS_01] DOHSDP01/,[DOH_PROD_CLO002_GP_NTAP_DS_01] DOHSDP01/,[DOH_PROD_CLO002_GP_NTAP_DS_01] DOHSDP01/,,,,,,,,,,DOHDCO01,DOH_PROD_CLO002_GP_NTAP,dohvhs09.upstreamaccts.site.local,Ubuntu Linux (64-bit),Other 5.x or later Linux (64-bit),vm-2384100,5032caca-c789-b42c-b28c-4aeaef0a0335,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Other 5.x or later Linux (64-bit),Other 5.x or later Linux,Excluded OS
DOHSDP02,poweredOn,False,False,green,appgate-10-199-79-68,connected,running,green,False,2024-07-06 08:27:37,,2023-09-25 08:44:36,2024-07-06 08:27:34,6,32768,3,1,intel-haswell,normal,,,,SDP-SouthBound-3220,SDP-ExternalNorth-3223,SDP-InternalNorth-3224,,,,,,1,4096,/Middle East/Qatar/Doha/DOHDCO01/DOH_PROD_CLO002_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,102401,56315,56314,medium,none,vmMonitoringDisabled,,,False,2000,10300,True,False,efi,19,none,never,,[DOH_PROD_CLO002_GP_NTAP_DS_01] DOHSDP02/DOHSDP02.vmx,[DOH_PROD_CLO002_GP_NTAP_DS_01] DOHSDP02/,[DOH_PROD_CLO002_GP_NTAP_DS_01] DOHSDP02/,[DOH_PROD_CLO002_GP_NTAP_DS_01] DOHSDP02/,,,,,,,,,,DOHDCO01,DOH_PROD_CLO002_GP_NTAP,dohvhs11.upstreamaccts.site.local,Ubuntu Linux (64-bit),Other 5.x or later Linux (64-bit),vm-2363881,5032eff1-450f-8354-fd2c-03640259ae69,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Other 5.x or later Linux (64-bit),Other 5.x or later Linux,Excluded OS
DOHVAPASTEA01,poweredOn,False,False,green,,connected,notRunning,gray,False,2022-10-25 05:29:58,,1969-12-31 21:00:00,2024-02-14 14:20:06,1,2048,1,1,intel-haswell,normal,,,,DOH_VDS01-VM-404,,,,,,,,1,4096,/Middle East/Qatar/Doha/DOHDCO01/DOH_PROD_CLO002_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,20482,18139,18136,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,7,none,never,,[DOH_PROD_CLO002_GP_NTAP_DS_03] DOHVAPASTEA01/DOHVAPASTEA01.vmx,[DOH_PROD_CLO002_GP_NTAP_DS_03] DOHVAPASTEA01/,[DOH_PROD_CLO002_GP_NTAP_DS_03] DOHVAPASTEA01/,[DOH_PROD_CLO002_GP_NTAP_DS_03] DOHVAPASTEA01/,,,,,,,,,,DOHDCO01,DOH_PROD_CLO002_GP_NTAP,dohvhs11.upstreamaccts.site.local,Ubuntu Linux (64-bit),,vm-1473704,50321834-f0fd-6746-31c1-14161808e31d,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Ubuntu Linux (64-bit),Ubuntu Linux,Excluded OS
DUASDP01,poweredOn,False,False,green,appgate-10-199-11-65,connected,running,green,False,2024-08-31 05:23:56,,2024-05-24 11:59:01,2024-08-31 05:23:54,6,32768,3,1,intel-cascadelake,normal,,,,SDP-SouthBound-3220,SDP-ExternalNorth-3219,SDP-InternalNorth-3224,,,,,,1,4096,/Middle East/UAE/Dubai/DUADCO01/DUA_PROD_CLO002_GP_VRTX/Resources,,,True,notConfigured,gray,-1,-1,135253,52831,19978,medium,none,vmMonitoringDisabled,,,False,2000,10300,True,False,efi,19,none,never,,[DUA_CLO002_VRT_01] DUASDP01/DUASDP01.vmx,[DUA_CLO002_VRT_01] DUASDP01/,[DUA_CLO002_VRT_01] DUASDP01/,[DUA_CLO002_VRT_01] DUASDP01/,,,,,,,,,,DUADCO01,DUA_PROD_CLO002_GP_VRTX,duavhs01.upstreamaccts.site.local,Ubuntu Linux (64-bit),Other 5.x or later Linux (64-bit),vm-2428270,5032e08e-ef23-8d1a-e329-a1d55d3b6d49,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Other 5.x or later Linux (64-bit),Other 5.x or later Linux,Excluded OS
DUASDP02,poweredOn,False,False,green,appgate-10-199-11-66,connected,running,green,False,2024-08-31 05:29:12,,2024-05-24 12:13:13,2024-08-31 05:29:10,6,32768,3,1,intel-cascadelake,normal,,,,SDP-SouthBound-3220,SDP-ExternalNorth-3223,SDP-InternalNorth-3224,,,,,,1,4096,/Middle East/UAE/Dubai/DUADCO01/DUA_PROD_CLO002_GP_VRTX/Resources,,,True,notConfigured,gray,-1,-1,135254,53248,20394,medium,none,vmMonitoringDisabled,,,False,2000,10300,True,False,efi,19,none,never,,[DUA_CLO002_VRT_01] DUASDP02/DUASDP02.vmx,[DUA_CLO002_VRT_01] DUASDP02/,[DUA_CLO002_VRT_01] DUASDP02/,[DUA_CLO002_VRT_01] DUASDP02/,,,,,,,,,,DUADCO01,DUA_PROD_CLO002_GP_VRTX,duavhs01.upstreamaccts.site.local,Ubuntu Linux (64-bit),Other 5.x or later Linux (64-bit),vm-2428271,5032ee00-d3b3-b735-9c4c-06b9498b1669,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Other 5.x or later Linux (64-bit),Other 5.x or later Linux,Excluded OS
EMCNWNIV02,poweredOn,False,False,green,EMCNWNIV02,connected,running,green,False,2024-01-05 11:21:29,,1969-12-31 21:00:00,2024-04-13 23:13:21,8,16384,2,2,intel-haswell,normal,,True,,HCF_VDS01-VM-413-PCMS,HCF_VDS01-VM-413-PCMS,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO074_PCMS_NTAP/Resources,,,True,notConfigured,gray,-1,-1,153968,130291,129923,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,7,none,never,,[HOE_CLO74_NFS_DS_010] EMCNWNIV02/EMCNWNIV02.vmx,[HOE_CLO74_NFS_DS_010] EMCNWNIV02/,[HOE_CLO74_NFS_DS_010] EMCNWNIV02/,[HOE_CLO74_NFS_DS_010] EMCNWNIV02/,,,,,,,,,,HOEDCO02,HOE_Production_CLO074_PCMS_NTAP,hoevhs630.na.site.local,Other Linux (64-bit),Other 3.x Linux (64-bit),vm-2078562,502a0506-b437-8966-0609-b07877bdc289,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Other 3.x Linux (64-bit),Other 3.x Linux,Excluded OS
